total_bienes_final,total_bienes_inicio
2839646.19,2085760.77
582576.75,273000.0
1386424.63,1220793.39
1350000.0,403650.0
3480845.97,1029808.66
182011.0,198822.0
45992.0,20000.0
904471.32,802332.9
177444.0,140100.0
1118796.99,1052301.23
354750.0,530590.0
277299.0,292552.79
2308830.07,1521687.6
344973.28,183319.67
3294189.2,2460819.69
1182310.49,1076645.17
457681.68,336378.92
552592.08,407156.0
87317.72,153776.01
5089430.06,1650645.31
176779.95,110974.28
440635.05,235326.68
3402411.43,3097830.38
3362781.97,593794.4
1116755.06,1051718.92
675000.0,280000.0
0.0,0.0
93546.98,0.0
829631.0,799546.0
709591.0,304291.0
5029541.53,3744987.53
1671999.29,1249959.5
229886.6,157851.56
1293555.3,761839.72
1077495.42,637699.83
501120.48,532621.66
0.0,0.0
242756.76,129940.88
378438.38,304118.74
186480.4,74180.07
389910.11,206940.91
193500.0,16684.61
1882142.85,1651448.85
372303.86,301350.0
3114235.98,2003074.96
1302361.82,923638.68
195000.0,73500.0
737999.13,416450.28
1568495.64,1419516.04
748776.93,469643.34
952419.97,634828.08
394685.0,386381.0
438268.33,327160.6
1907887.63,892815.79
383670.2,181528.21
8088898.78,7102144.54
1109747.71,668294.1
368197.27,286412.37
10899.17,8719.33
280579.2,324423.96
1605539.26,1172478.5
314000.0,0.0
516093.39,365991.85
200700.0,580.0
457083.0,504961.62
233781.09,191012.59
694139.59,659608.79
606439.33,521996.29
1716472.36,1489221.64
574065.05,730997.78
3316636.67,3030105.69
508504.5,330817.0
385556.07,21000.0
854025.0,0.0
0.0,78500.0
334374.46,287803.31
544074.99,0.0
1524274.8,1280348.34
2288100.0,1325400.0
401874.22,239969.71
0.0,6681.61
2163510.67,1602777.81
259679.0,307965.0
278166.0,254000.0
325000.0,325000.0
1734497.11,931255.92
171643.0,138775.01
1046174.16,790044.86
835203.9,722322.07
557006.96,297526.85
774155.98,632141.68
1546197.0,1146163.23
1035481.7,793612.96
20610.09,13062.0
567756.93,330972.5
891004.0,520097.14
1440471.84,1071073.81
641562.0,501853.28
5246008.1,3712287.75
1769254.38,656106.69
3380999.78,2890121.2
361691.13,313444.14
812131.32,579120.18
2559977.48,1999582.51
726654.96,578629.49
231163.5,231234.8
641307.92,508334.33
216000.0,196000.0
1809619.13,1854707.0
586356.67,347495.21
1068375.69,972550.53
333441.94,345441.94
1460076.6,1229559.37
569759.61,355254.14
143000.0,133000.0
547272.94,530705.78
941019.18,755952.35
1580571.54,834186.69
712692.8,504927.99
3284901.17,853943.05
2205993.51,1450665.95
749107.95,748809.81
1614133.8,1532372.44
1647226.08,1240986.0
1039780.36,624704.23
1116826.19,1564319.9
311767.29,176772.0
300000.0,455000.0
334201.63,483251.32
1520296.73,1432010.3
500602.49,504541.5
286860.0,269961.0
810676.99,481423.52
154912.67,115083.0
3060830.26,2704880.51
979949.12,753798.19
0.0,0.0
619118.46,520859.18
1657737.0,721780.85
797588.26,298178.45
1138648.94,467094.0
286428.0,405458.82
734739.27,791040.7
1983408.55,1235883.26
1807773.36,961828.94
1747355.03,1192744.48
196602.52,205781.38
5347736.29,4683569.9
999691.02,662649.84
425000.0,240000.0
852012.31,245174.09
4422288.19,3510656.51
837169.68,641838.28
1391192.81,699362.17
350863.5,288089.72
1594531.09,1217073.56
0.0,240875.23
455093.88,419765.14
13318909.17,10868795.62
447734.91,304968.25
10086.0,23876.1
419906.82,464507.72
827426.45,682663.46
1111237.25,658067.0
230250.0,125600.0
317500.0,242500.0
465706.4,311177.39
1186915.42,602200.0
1676743.14,287919.02
2517839.24,2095894.7
2237700.0,1948060.0
645461.69,236125.95
175000.0,175000.0
412678.2,189916.57
537652.47,893045.39
325000.0,355000.0
307000.0,295000.0
182630.73,144845.31
505000.0,404443.0
5220037.57,4221283.87
2944730.07,2828322.0
295225.34,16800.0
631253.03,301193.36
2219162.8,1741746.67
2038756.43,893868.53
616913.0,463936.0
1474568.49,1077255.39
2035419.71,1839506.73
209512.18,213053.85
145000.0,145000.0
1060.28,34425.44
52382.49,41000.0
295000.0,295000.0
2211255.15,1486389.85
1818466.55,1299797.52
1448238.32,1284101.47
1501944.27,1229081.05
523484.35,413172.96
704319.08,568058.85
1274144.57,900943.47
4019508.17,2386770.44
228987.65,68000.0
177013.8,95902.5
2604258.37,2443828.48
2053257.73,1507111.67
1883207.67,1450604.14
676088.14,303778.09
2225621.83,1011860.2
174128.0,123837.0
3523789.45,3265837.28
1046416.68,525889.12
568742.5,289044.5
335365.16,79500.0
992715.32,556960.0
712323.16,450996.67
642020.94,544453.94
259547.68,317720.18
495784.72,330940.72
1114247.21,944824.46
1438743.38,1193215.76
1504798.46,1043531.03
2157545.78,892820.56
453608.0,512102.1
336419.36,316294.0
1273357.61,921938.03
126487.0,121000.0
1865248.4,1323728.0
494190.9,359604.19
4367108.1,2247921.14
640937.0,295096.0
759777.66,658679.02
1032395.51,389050.0
25233.13,0.0
2817404.28,1687484.96
2301694.51,1685149.26
1319718.63,1144886.62
1949948.49,1059703.21
2381166.31,1571058.11
222420.78,306556.0
531330.23,334302.62
1145000.0,1145000.0
2192397.35,1678934.07
777244.63,724720.63
472308.0,505455.0
825596.37,845144.64
0.0,275504.29
302163.0,3507.0
1098308.32,645715.96
0.0,1476248.0
553312.4,343541.99
534614.31,518229.65
746856.74,473569.0
0.0,154000.0
268940.0,268940.0
249834.71,227608.74
0.0,0.0
1875287.36,1729858.63
2601643.58,1786299.96
1323119.0,928345.03
350800.0,350800.0
452670.74,364635.24
421901.77,250000.0
639200.43,424072.89
313397.3,261002.3
5768355.58,3308462.83
341139.24,392028.51
499032.45,251422.8
1625846.38,561316.0
510196.31,334649.0
2898848.63,1866428.34
2481483.55,2051421.49
325600.0,325600.0
1757935.0,1348648.15
4863384.19,3335295.8
177264.0,150534.04
743641.13,354629.33
141870.0,91870.0
1331377.89,944240.0
844628.0,718418.0
1006224.0,1403045.0
1154420.89,994056.6
306396.0,299922.53
1271396.0,699006.59
393153.6,295033.95
3462505.4,2235676.11
1196493.45,1086735.95
2346463.23,2538634.08
2824052.66,2035115.35
629000.0,326926.0
1409678.08,1029029.2
817686.93,605891.59
635845.0,574711.35
648917.11,483538.76
885564.0,925478.85
714749.82,487129.92
257333.0,199479.0
4462509.5,3119243.76
1245264.17,982086.54
423000.0,289500.0
261504.6,261504.6
2470287.45,2011316.92
523188.0,386906.0
1435304.22,1090922.83
220426.43,27528.55
18000.0,0.0
1898329.51,1270493.34
900166.5,753919.9
364783.4,341114.38
2550716.45,2196567.93
626003.89,485243.69
1513074.4,1118579.52
329697.81,340972.0
564859.0,399234.0
13887002.58,7857279.52
673158.0,491250.0
103500.0,0.0
2712225.22,2193084.55
2184569.54,1744331.78
243786.0,267572.55
182886.0,90000.0
1392112.19,1263437.46
60000.0,275000.0
537870.62,445081.34
451239.03,102327.44
16450.0,130000.0
1635910.93,1059750.22
278891.19,302509.63
4819728.8,2770916.06
5913325.66,981884.22
418500.0,418500.0
2305822.22,2268502.55
958207.51,689668.29
385773.08,481633.62
707090.42,311565.56
505325.06,360265.38
465000.0,445000.0
1627065.31,1432412.15
271228.5,221172.0
1338914.21,814325.52
452800.3,311362.95
1311017.29,1030738.76
651675.93,251418.0
95000.0,95000.0
932209.37,696107.35
2136999.12,1939256.02
2962990.57,2973732.62
0.0,0.0
2010285.73,1455728.41
2666919.86,1436355.81
1239452.62,2062645.87
7390956.1,5429884.75
439.98,4368.4
505474.55,399562.14
469947.51,276714.38
490004.16,490004.16
6244972.54,3687867.68
1030992.35,605413.91
883330.0,992453.0
121490.0,105031.0
578291.82,1205321.94
3437069.0,2090191.0
181500.0,181500.0
2328401.09,1518884.87
3333145.0,2923578.0
590870.79,403577.42
1346429.32,1380269.7
155846.89,59864.48
200300.0,160200.0
1584522.63,1102700.1
1034644.85,795894.57
658822.15,363269.33
507986.0,299733.0
923333.44,687111.75
1498335.76,1354870.33
1063959.8,927226.33
1843893.22,1087769.27
1270644.27,1136884.23
643246.9,560000.0
805000.0,769000.0
1620077.0,1404082.35
326991.75,304690.05
1064932.65,496381.21
220796.54,203403.01
342914.04,315015.7
2016564.8,1248485.36
2242569.73,1818084.63
1418916.19,1124632.27
117600.0,220500.0
531483.29,431803.06
1634470.0,1219664.17
170557.45,561852.0
840096.5,768309.0
416534.2,309151.09
3056068.52,2205474.94
873395.86,775931.82
107471.58,44859.71
418212.66,306003.25
64305.31,47656.73
261500.0,163000.0
2187096.12,1816360.91
380434.73,371512.11
432527.47,321161.32
1315105.76,1075189.35
479432.26,531968.75
846421.01,693045.27
937101.07,716731.0
292809.93,234755.94
5427705.74,4159619.8
1815541.46,800621.56
290290.82,259641.68
1588274.24,838594.37
642131.55,640223.7
645282.86,402750.0
805733.07,694115.0
575000.0,285000.0
150000.0,74500.0
70000.0,70000.0
371000.0,206000.0
553134.5,349134.5
2139509.74,1748710.3
142884.0,212556.63
815890.12,274217.97
493074.51,465026.02
300917.85,83088.94
325587.02,276218.52
357232.4,276495.22
940841.13,831068.56
3355693.68,2795097.66
1203417.58,1046224.38
19078.0,5000.0
1588092.72,1333192.52
698427.53,327226.3
4182282.45,2021531.43
624246.45,414392.85
11249965.49,9484693.61
770441.71,525824.62
638592.48,276176.99
345000.0,280000.0
340384.5,272620.5
1197590.24,859709.73
677703.36,627178.11
1580988.27,1171449.09
841875.5,551704.55
2425512.28,762811.47
1524264.0,1206260.29
383628.78,276083.26
190004.36,115561.36
0.0,63500.0
529690.61,375193.04
201059.17,69087.6
4986591.73,3921933.88
35388.04,63382.38
3268857.81,2674521.5
524339.35,503895.85
954133.18,743918.0
967535.28,789850.11
3859926.85,2053498.47
926270.61,545983.97
373538.48,264613.76
119834.67,45150.0
482193.89,241306.52
280989.52,250707.5
0.0,0.0
120200.0,170200.0
392853.09,331706.12
732101.53,634698.13
511280.54,348822.25
0.0,0.0
1132070.1,278286.0
982113.7,930123.73
876165.24,782680.89
321691.92,207244.7
4250903.34,3427611.61
176976.0,130011.0
835788.89,629324.45
66627.0,45000.0
533898.77,252301.49
1706988.17,1299459.17
0.0,0.0
325084.34,314206.21
1640364.22,1296311.22
2181236.1,1350831.39
1838000.0,1838000.0
924659.03,566193.59
852643.67,484234.17
486822.28,298788.64
428993.32,310105.52
598640.88,220822.47
199013.0,146416.6
862022.09,657349.25
567753.38,347725.0
549006.25,406524.0
735462.38,546509.38
811352.15,305753.67
67015.33,139082.0
4219956.13,3150291.64
5017414.94,3705855.28
877828.68,775900.22
970824.54,479210.54
295589.69,77572.5
1178600.83,1069171.02
368603.83,432366.43
514151.84,478716.28
1494547.59,1227373.18
48476834.4,20497689.29
641123.0,525198.01
1417732.22,1333242.0
1286644.5,497675.65
402000.0,241000.0
3604927.57,3054521.96
3256194.51,1722264.48
0.0,350009.87
1200000.0,1220200.0
1024821.81,826225.79
300000.0,300000.0
2255846.96,1803906.72
2038693.84,1031581.22
383835.9,301083.0
708265.45,101240.0
1584382.21,628487.0
247955.76,170864.27
894413.66,727111.9
4405986.52,2640615.53
15000.0,10000.0
2224996.25,1468630.44
475724.27,371419.78
809600.9,754038.44
757891.0,406730.0
2346378.0,1701000.0
843128.13,559907.31
1358000.0,1081697.0
211917.17,141269.71
1589416.35,1168331.62
251943.72,91572.61
2092201.44,2861031.87
752905.38,616048.79
264150.52,265740.15
0.0,1925000.0
1143844.22,808922.96
231772.0,231772.0
837154.09,513950.4
431613.0,320477.71
794980.61,653200.0
0.0,0.0
440772.45,351532.2
649692.95,494723.44
34395061.37,13287634.61
0.0,61425.0
625515.71,303445.68
3346619.23,1456886.22
8430889.28,5935378.68
1009512.82,653970.83
2571403.04,1197574.14
1938871.9,940507.4
2995522.6,1597338.42
2991463.14,2083725.0
911524.58,601732.68
1183960.57,530451.14
775498.04,666942.51
29053.43,21754.79
572839.0,381824.0
694998.64,283638.43
1706823.36,1323333.07
16593.9,24755.46
0.0,23368.37
2861971.6,2423737.84
1015188.97,486830.14
382842.77,398959.59
3568439.24,815925.26
779590.54,668047.35
3144891.87,3161830.44
358143.79,286199.52
1160440.63,1017766.47
463803.0,173560.0
457734.24,363757.82
309863.07,256592.28
475987.46,373747.78
1238151.89,965047.57
214991.0,204813.0
51346.0,0.0
1059381.81,645392.02
123057.0,50116.45
65000.0,65000.0
2750897.91,1438535.39
852149.41,523717.37
455362.52,272369.55
226124.0,174604.0
339122.12,139715.33
1245734.58,1262596.91
551967.33,325390.5
425038.45,192075.15
182148.15,137871.52
182343.0,111752.0
245638.98,48745.09
0.0,0.0
297500.0,380000.0
369396.12,176843.44
997667.27,877771.23
636434.36,445574.11
169344.33,281910.53
112501.96,36749.66
419650.71,259171.71
1231874.0,921118.5
1003849.02,467129.92
940000.0,940000.0
258748.94,132571.2
4163725.2,2352626.27
340950.0,277700.0
1808279.13,1417217.47
745506.0,349329.61
527000.0,339625.0
1484810.8,1440047.88
363728.65,231035.81
472194.17,375516.93
6028413.23,5942775.77
1002427.49,1003681.81
4798128.79,1221488.47
855244.79,597391.0
7500000.0,102750.67
519907.83,1141005.83
2296321.7,2121097.85
0.0,0.0
1236962.59,1266837.69
0.0,15000000.0
1653638.14,641095.54
0.0,14910.0
293670.77,167045.72
2885437.24,1707322.23
4556524.05,3912784.95
2349882.57,1708185.77
859662.27,540454.21
2607857.46,2233027.53
2357430.49,1828781.76
893878.87,743148.85
418856.51,232759.86
1258999.42,744079.36
10806.93,1131.68
608233.03,364016.88
2299004.18,1033964.69
378319.1,225908.0
1248376.39,776414.0
305000.0,0.0
1794588.04,1667303.0
221400.0,200890.0
1149887.89,815565.71
0.0,200000.0
2437551.9,1762785.68
278661.38,90424.74
135845.24,26265.39
0.0,785000.0
1263759.26,1025660.01
189332.67,181354.84
727919.53,392878.07
2070109.64,1054202.37
806200.34,747408.42
291517.0,192560.0
580960.67,583367.88
1731217.21,1630682.28
2501149.96,1578546.98
351347.45,332500.0
1011420.58,840044.0
436526.37,151830.73
312132.68,321735.0
650453.06,372538.08
385440.3,153500.0
216184.92,253238.92
1212539.8,1209445.02
74233.45,89938.14
1196778.28,858457.35
1856544.36,1243386.06
1581531.59,976375.12
1388665.89,1299900.6
300343.51,578194.55
717780.76,452345.36
2717003.3,2012501.34
1800925.26,1375854.22
1116017.16,904895.78
1702412.58,1149395.71
267147.06,219586.63
2182363.22,1941407.72
940283.6,741833.6
4106109.07,3216592.07
0.0,0.0
0.0,0.0
3623425.82,2349764.07
662859.0,662859.0
630902.18,510789.25
766897.48,437297.44
1583495.0,1115202.5
712546.26,437692.04
598687.47,563714.43
1342828.12,1024582.41
302160.17,132190.54
1247638.22,358371.37
1254645.07,682471.25
51396.0,20911.0
1012898.38,856202.48
381142.13,287357.4
391587.0,303751.12
2515816.05,2053212.85
0.0,0.0
2199441.67,1607558.67
511076.28,304453.73
87040.4,0.0
833929.36,338527.77
1215091.0,1027831.5
669186.93,524904.92
450487.5,312201.48
478456.34,300221.78
694816.38,694816.38
389788.0,130217.0
1297147.68,1030143.65
4982855.07,3803640.2
1178215.37,823221.59
1599785.34,1061522.4
182561.7,149845.23
1337933.8,424537.0
578773.84,599788.86
1185551.01,1351913.01
499150.31,496525.0
257773.09,221090.99
406000.0,306000.0
395940.43,178364.0
216000.0,133031.75
686323.47,570896.06
418457.01,306790.28
860398.92,468635.13
860990.7,596020.1
1083998.65,0.0
516445.61,302606.33
319767.75,222957.33
454641.23,288810.65
490000.0,463000.0
1108107.7,671547.0
600846.27,504080.37
1348549.28,446268.42
605000.0,430500.0
1356571.35,792109.45
967272.79,933574.8
0.0,700000.0
276103.89,130500.0
867630.5,674565.6
1916775.64,1442233.99
124425.0,149100.0
57311.84,24869.39
1146904.47,883705.63
472100.0,478850.0
923177.0,517865.0
1301934.45,582946.75
593148.44,556877.81
836804.94,641525.96
70485.9,65392.99
324033.15,324033.15
101924.23,101924.23
106726.49,317000.0
471624.09,461767.83
210000.0,0.0
1541399.94,863256.45
2216557.78,2016324.27
296922.0,97650.0
913021.6,419500.0
271220.0,201841.26
1631715.07,1163339.79
1650243.64,1404558.8
1051887.0,1040887.0
302945.0,161834.48
4496817.85,3027424.19
1148949.28,797629.93
1094396.0,827810.5
140000.0,134000.0
750000.0,653030.0
8846319.96,5628605.02
1896144.97,1633663.61
1269177.99,1227739.28
719592.45,614683.17
903802.5,749541.42
1689317.28,1429703.23
911937.6,205438.8
180000.0,173000.0
751419.89,718851.69
989734.33,616220.11
700515.76,658770.78
945666.0,828643.39
1700563.28,1442574.8
614171.54,427297.56
3414757.41,1751115.92
1717065.31,1359007.63
302239.79,311967.4
1572850.82,1241309.33
483413.82,382663.8
420000.0,200000.0
2081320.95,1260401.04
34907835.48,0.0
6928866.68,5774753.35
1485309.67,819847.01
502737.52,378347.85
204333.0,0.0
600148.14,485271.7
321906.96,292041.68
326663.0,300912.0
5995044.64,4456894.01
2801343.15,2061487.93
1696511.04,944284.16
598163.41,488338.81
1358186.55,616081.25
608034.64,514089.28
4329321.63,3676675.25
2405559.33,1716254.7
795386.0,682697.98
263692.8,271734.05
1550568.1,805821.9
815705.01,746250.92
6408997.77,5452659.69
5444737.52,3989194.23
60134.0,30892.0
347944.81,305336.26
121736.78,15000.0
160002.0,104499.12
3685860.3,2593288.32
431326.0,303978.45
3238685.06,2842044.0
236374.47,214000.0
344822.0,238008.0
1421728.14,1095926.97
42818.0,0.0
2861915.67,1812039.72
152987.12,148915.6
799172.78,549534.84
5340811.08,4292093.71
510000.0,510000.0
4235742.1,2881925.22
792878.52,728931.71
1788903.42,1536914.86
915721.81,724560.2
377890.0,410775.0
1253150.28,1257587.47
0.0,0.0
1546542.48,1177277.94
1184000.0,586000.0
493717.3,273725.84
589965.85,185973.1
5457604.78,4486493.35
2424895.54,1820707.98
220.0,220.0
1344879.17,738563.59
3174135.14,3236895.14
730112.6,573424.47
891183.58,440372.47
145100.0,145100.0
323678.73,283159.91
1370814.0,1180399.0
994859.68,366845.84
307065.22,34219.42
180750.0,130750.0
1861973.79,1559967.16
712614.04,775184.72
2201417.7,2178639.7
1052701.84,583799.67
1089841.84,741720.79
673661.59,308662.51
0.0,0.0
337877.62,267515.65
1489264.32,1323088.94
213377.79,246671.95
742404.8,595711.81
425787.5,410975.0
519227.03,459798.1
414375.18,302116.29
1190124.97,758510.75
279985.09,209533.82
1078867.0,755855.14
1437945.81,1249102.38
529538.66,333498.24
374029.07,346901.77
265368.59,266019.23
341240.15,206445.84
1990217.21,1406050.81
8000.0,178500.0
313144.0,210947.58
377461.22,202658.87
747407.9,421790.86
962774.02,753473.86
708083.15,376132.09
1268846.58,898692.02
2205790.9,1839854.61
5782958.25,4471198.63
189290.98,15139.26
961082.8,571355.48
751730.15,642516.41
1928457.69,1176513.31
3784331.89,2661970.87
309304.17,17156.25
3741240.87,1717056.45
149500.05,25577.44
1226059.65,741188.38
22722.0,0.0
669683.14,279927.36
185560.47,148434.66
173225.0,107250.0
49157.5,49157.5
4043111.06,2683344.68
52000.0,52000.0
4189937.58,2044896.4
2044483.04,1429429.11
1894359.0,1732918.0
30550.0,44500.0
174700.0,157487.85
688731.26,664284.52
1864532.75,1639748.75
507102.82,438426.74
59712.12,53571.24
1454244.14,503174.49
545657.01,504060.0
211733.0,305477.0
1481964.67,1005516.67
4751395.43,1693715.66
12689.98,9455.31
329240.66,254645.26
586994.45,586857.54
776414.0,709149.87
1416440.46,1007244.1
308237.0,306987.0
180000.0,47000.0
100336.0,50000.0
51341.28,41765.35
739297.6,354239.0
640704.03,347595.31
2148119.79,1769200.0
466610.74,271518.46
219605.0,128634.54
2239877.27,289687.86
333638.68,231303.0
527603.29,612664.98
2827843.99,2403378.25
0.0,188563.68
502168.63,591669.78
259562.22,234849.81
1646306.99,1642039.5
977912.11,457305.0
853462.79,0.0
408691.33,352301.81
254993.63,171940.5
1080682.78,1184323.7
27347.79,25688.31
230645.5,230471.15
1000159.12,600342.93
400077.2,285399.1
609999.9,568264.24
188000.0,188000.0
156108.0,125000.0
951410.0,606083.24
703962.0,458159.6
2212648.39,1809142.97
735000.0,789783.66
38271.0,11509.0
1668951.87,1143629.66
172745.97,0.0
1893063.59,1473293.88
1214562.26,661864.56
0.0,0.0
0.0,1189841.08
2448942.24,1933951.94
84097.75,30847.09
221381.22,160823.3
0.0,26220.72
453263.01,328235.95
852524.2,762858.15
798372.48,274460.05
27791.0,29064.0
222667.88,245000.0
1670632.38,1637541.19
1937050.87,1785244.97
1796354.09,1282691.75
2066197.67,1460523.18
458627.05,28141.89
8195511.85,3856049.03
262500.0,0.0
619572.0,290000.0
333708.0,262247.0
1870000.0,2045000.0
298983.88,298983.88
842894.43,575659.39
742642.33,733038.86
888974.88,503966.29
1576364.99,1099497.74
1071499.73,639329.06
511350.0,383904.94
248000.0,242994.0
883177.32,651449.93
