espacio_cultural_id,provincia_id,localidad_id,provincia,localidad,nombre,direccion,codigo_postal,codigo_indicativo_telefono,telefono,mail,informacion_adicional,latitud,longitud,fuente,numero_de_registro_en_conabip
111650,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular La Memoria de Nuestro Pueblo,Carlos Calvo 1459,1102,011,59146543,bplamemoria@gmail.com,Se fundó en el año 2005,-34.61995,-58.386733,CONABIP,4266
111651,06,06091010,Buenos Aires,Ranelagh,Biblioteca Popular y Centro Victoria Ocampo,Calle 364 433,1886,011,61912330,ranelaghbibliompa@yahoo.com.ar,Se fundó en el año 1930,-34.7868,-58.205967,CONABIP,4169
111652,70,70028010,San Juan,San Juan,Biblioteca Popular José I. de la Roza,Gral.Acha 65/67 Sur 1° Piso,5400,s/d,64211881,s/d,Se fundó en el año 1994,-31.534933,-68.52455,CONABIP,3294
111653,06,06056010,Buenos Aires,Bahía Blanca,Biblioteca Popular Ing. C. Cipolletti,Azara 1250,8000,s/d,91522687,s/d,Se fundó en el año 1949,-38.714767,-62.243833,CONABIP,2669
111654,30,30015060,Entre Ríos,Concordia,Biblioteca Popular Carlos Reyes Miggoni,Ituzaingó 880,3200,0345,4011022,biblioteca3589@hotmail.com,Se fundó en el año 1996,-31.391467,-58.02575,CONABIP,3589
111655,30,30008100,Entre Ríos,Ubajay,Biblioteca Popular Ubajay,Ceibal y Los Alisos,E3287AXA,0345,4037807,s/d,Se fundó en el año 1996,-31.7925,-58.3152,CONABIP,3482
111656,82,82035050,Santa Fe,Santa Rosa de Calchines,Asociación Biblioteca Popular Domingo G. Silva,Fray Antonio Rossi 488,3001,0342,4080355,bpdomingogsilva@yahoo.com.ar,Se fundó en el año 2000,-31.416668,-60.333332,CONABIP,3957
111657,38,38112050,Jujuy,La Quiaca,Biblioteca Popular Domingo Faustino Sarmiento,Rivadavia 288,4650,0388,4135378,s/d,Se fundó en el año 1915,-22.104033,-65.593483,CONABIP,774
111658,86,86049110,Santiago del Estero,Santiago del Estero,Biblioteca Popular Mariano Moreno,Mza 7 Lote 18 Sector B,4200,0385,4162794,s/d,Se fundó en el año 1930,-27.78442,-64.267281,CONABIP,4225
111659,62,62035040,Río Negro,Paraje Rincón de las Perlas,Biblioteca Popular Quimun,"Avenida Las Perlas s/n, Lote 104",8333,0299,4219770,bpquimun@hotmail.com,Se fundó en el año 1930,-38.984879,-68.137589,CONABIP,4201
111660,06,06791030,Buenos Aires,Gardey,Biblioteca Popular La Vieja Escuela,Estacion de Ferrocarril,7003,0249,4327274,biblioviejaescuela@gmail.com,Se fundó en el año 2011,-37.280057,-59.362515,CONABIP,4367
111661,70,70077010,San Juan,Rawson,Biblioteca Popular Alfonsina Storni,Jorge Newbery 415,5425,0264,4449135,alfonsinastorni.rawsonsj@gmail.com,Se fundó en el año 1930,-31.560301,-68.5625,CONABIP,4093
111662,70,70119060,San Juan,Villa San Agustín,Biblioteca Popular Domingo Faustino Sarmiento,General Acha 1062,5449,0264,4503525,bibliovallefertil@hotmail.com,Se fundó en el año 1872,-30.633612,-67.466393,CONABIP,714
111663,82,82070150,Santa Fe,Matilde,Biblioteca Popular Walter Gunziger,Boulevard San Martín s/n,3013,0342,4680704,bibliotecagunziger@hotmail.com,Se fundó en el año 1930,-32.972221,-60.684032,CONABIP,4206
111664,30,30084230,Entre Ríos,Seguí,Biblioteca Popular Teresita Yugdar,Sargento Cabral 476,3117,0343,4694886,bibliotecapopularsegui@hotmail.com,Se fundó en el año 2006,-31.956,-60.126633,CONABIP,4297
111665,58,58035070,Neuquén,Neuquén,Biblioteca Popular Huilliches,San Martín 4512,8300,0299,4698914,bibliotecahuilliches@hotmail.com,Se fundó en el año 2004,-38.950533,-68.1011,CONABIP,4162
111666,38,38021060,Jujuy,San Salvador de Jujuy,Biblioteca Popular Campo Verde,Mza 13 Lote 18,4600,0388,5009384,bibliocampoverde@yahoo.com.ar,Se fundó en el año 2002,-24.185785,-65.299477,CONABIP,4098
111667,70,70077010,San Juan,Rawson,Biblioteca Popular Sur,Ortega y Mendoza sur 3798,5425,0264,5047275,s/d,Se fundó en el año 2008,-31.57898,-68.53305,CONABIP,4217
111668,50,50049050,Mendoza,Panquehua,Biblioteca Popular del Saber del Pueblo y su Cultura,Sargento Cabral 2725,5539,0261,5055245,s/d,Se fundó en el año 2008,-32.833328,-68.833351,CONABIP,4255
111669,14,14098230,Córdoba,Río Cuarto,Asociación Vecinal y Biblioteca Popular Santiago Coronel,José Semería 850,5800,0358,5061229,bpscoronel@yahoo.com.ar,Se fundó en el año 1930,-33.09245,-64.335033,CONABIP,4097
111670,86,86056060,Santiago del Estero,Nueva esperanza,Biblioteca Popular San Roque,Libertad y Francisco de Aguirre,4117,0385,5090805,s/d,Se fundó en el año 2003,-26.199233,-64.2399,CONABIP,4107
111671,30,30088010,Entre Ríos,General Campos,Biblioteca Popular Ser protagonistas,Pte. Perón (ex Estación del Ferrocarril),3216,0345,5290811,serprotagonistas@yahoo.com.ar,Se fundó en el año 2003,-31.525967,-58.402783,CONABIP,4078
111672,90,90014080,Tucumán,La Florida,Biblioteca Popular Juan Pablo II,Ingenio La Florida s/n,4117,0381,5417882,s/d,Se fundó en el año 1930,-26.819487,-65.095144,CONABIP,3119
111673,90,90119030,Tucumán,Yerba Buena,Biblioteca Popular La Randa,Charcas 835,4107,0381,5733076,bibliolaranda@yahoo.com.ar,Se fundó en el año 1930,-26.82215,-65.3062,CONABIP,4158
111674,06,06805010,Buenos Aires,Tigre,Centro Cultural Com. y Biblioteca Popular Caraguat ,Arroyo Caraguat  927,1649,011,31733940,s/d,Se fundó en el año 2008,-34.422683,-58.5809,CONABIP,4292
111675,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Creando Horizontes Educativos,Albarellos 2825,1419,011,38542459,s/d,Se fundó en el año 2010,-34.5771,-58.509167,CONABIP,4268
111676,06,06147030,Buenos Aires,Carlos Casares,Biblioteca Popular El Libro Alegre,Avda. Pte Juan D. Per¢n 100,6530,011,412698,s/d,Se fundó en el año 2009,-35.622267,-61.365933,CONABIP,4289
111677,06,06385030,Buenos Aires,Los Toldos,Biblioteca Popular Minchekewun,OïHiggins 1136,6015,011,415636,s/d,Se fundó en el año 2011,-35.000367,-61.038317,CONABIP,4280
111678,70,70028010,San Juan,"Villa Seminario, Rivadavia",Biblioteca Popular 23 de Septiembre,Pueyrredón 1692,s/d,s/d,4331521,s/d,s/d,-31.520457,-68.509307,Gob. Pcia.,s/d
111679,38,38021060,Jujuy,San Salvador de Jujuy,Biblioteca Popular y Centro Cultural Niños Pájaros,"Pampa Blanca, Mza.307 Lte.13, Sector B5",4600,011,4393413,s/d,Se fundó en el año 2000,-24.2485,-65.254517,CONABIP,4267
111680,06,06441030,Buenos Aires,La Plata,Biblioteca Popular Del otro lado del  rbol,14  s/n,1900,011,5658093,s/d,Se fundó en el año 2011,-34.920717,-57.953933,CONABIP,4288
111681,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Centro Cultural y Biblioteca Popular Carlos Sanchez Viamonte,Austria 2156,s/d,011,65543797,s/d,Se fundó en el año 1930,-34.587597,-58.403469,CONABIP,4207
111682,14,14091290,Córdoba,Villa Parque Siquiman,Biblioteca Popular Aguas que corren,San Roque 259,5158,011,6880468,s/d,Se fundó en el año 2010,-31.346683,-64.481617,CONABIP,4283
111683,70,70049060,San Juan,Rodeo,Biblioteca Popular Juan P. Garramuno,Santo Domingo,5465,s/d,s/d,s/d,Se fundó en el año 1930,-30.20925,-69.130117,CONABIP,11
111684,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Domingo Faustino Sarmiento,Bucarelli 2583,1431,s/d,s/d,s/d,Se fundó en el año 1930,-34.574226,-58.489941,CONABIP,62
111685,06,06595060,Buenos Aires,Hinojo,Biblioteca Popular Domingo Faustino Sarmiento,Av.Mitre s/n,7318,s/d,s/d,s/d,Se fundó en el año 1930,-36.863117,-60.163167,CONABIP,135
111686,06,06329020,Buenos Aires,General Las Heras,Biblioteca Popular Felipe de Robles (h,Las Heras 940,B1741BIT,s/d,s/d,bpfelipederobles@yahoo.com.ar,Se fundó en el año 1914,-34.916667,-58.933333,CONABIP,174
111687,06,06455030,Buenos Aires,Las Flores,Biblioteca Popular Ferrov. Ing. C. Echague,Leandro N.Alem 801,B7200AIQ,s/d,s/d,s/d,Se fundó en el año 1908,-36.014517,-59.105267,CONABIP,179
111688,06,06357110,Buenos Aires,Mar del Plata,Biblioteca Popular General Manuel Belgrano,Mitre 2579,B7600DSC,s/d,s/d,bibpop-belgrano@yahoo.com.ar,Se fundó en el año 1930,-38.005533,-57.554567,CONABIP,183
111689,06,06588100,Buenos Aires,9 de Julio,Biblioteca Popular Anastasio Prieto,Mitre 342,6500,s/d,s/d,s/d,Se fundó en el año 1930,-35.433333,-60.866667,CONABIP,200
111690,06,06798020,Buenos Aires,Tapalqué,Biblioteca Popular General Bartolomé Mitre,9 de Julio 610,7303,s/d,s/d,s/d,Se fundó en el año 1921,-36.358033,-60.024217,CONABIP,260
111691,06,06700010,Buenos Aires,Arroyo Corto,Biblioteca Popular Juan Bautista Alberdi,Biga y Gossetti,8172,s/d,s/d,biblioarroyocorto@s8.coopenet.com.ar,Se fundó en el año 1942,-37.509883,-62.314467,CONABIP,262
111692,06,06308010,Buenos Aires,General Guido,Biblioteca Popular Carlos Guido Spano,25 de Mayo,7118,s/d,s/d,s/d,Se fundó en el año 1930,-36.641133,-57.792,CONABIP,276
111693,30,30070010,Entre Ríos,Bovril,Biblioteca Popular Domingo Faustino Sarmiento,San Martín 345,3142,s/d,s/d,s/d,Se fundó en el año 1939,-31.343397,-59.44575,CONABIP,330
111694,18,18063030,Corrientes,Caa Cati,Biblioteca Popular Dr. Juan Manuel Rivera,Coronel Esquivel s/n,3407,s/d,s/d,s/d,Se fundó en el año 1914,-27.75,-57.616669,CONABIP,502
111695,18,18161040,Corrientes,Pedro R.Fernandez,Biblioteca Popular Carlos Guido Spano,Gobernador s/n,3446,s/d,s/d,s/d,Se fundó en el año 1948,-28.7512,-58.654917,CONABIP,518
111696,18,18161050,Corrientes,San Roque,Biblioteca Popular General José de San Martín,Desiderio Sosa 625,3448,s/d,s/d,s/d,Se fundó en el año 1914,-28.574167,-58.708883,CONABIP,522
111697,18,18175010,Corrientes,Sauce,Biblioteca Popular Almafuerte,Bartolomé Mitre 783,3463,s/d,s/d,bibliotecapopularalmafuerte@hotmail.com,Se fundó en el año 1918,-30.085117,-58.786467,CONABIP,523
111698,14,14021140,Córdoba,Jesús María,Biblioteca Popular Domingo Faustino Sarmiento,Tucumán 595,5220,s/d,s/d,bibliotecapopsarmiento@yahoo.com.ar,Se fundó en el año 1912,-30.9814,-64.097633,CONABIP,547
111699,74,74035070,San Luis,Villa Mercedes,Biblioteca Popular Municipal Juan Bautista Alberdi,Balcarce 561,5730,s/d,s/d,s/d,Se fundó en el año 1930,-33.6824,-65.4664,CONABIP,601
111700,74,74014040,San Luis,Villa General Roca,Biblioteca Popular Los Manantiales,Escuela Prov.84,5703,s/d,s/d,s/d,Se fundó en el año 1916,-32.651371,-66.4673,CONABIP,611
111701,86,86063040,Santiago del Estero,Frías,Biblioteca Popular Domingo Faustino Sarmiento,Rivadavia (Norte) 50,C4230DLM,s/d,s/d,s/d,Se fundó en el año 1908,-28.6369,-65.130217,CONABIP,616
111702,90,90084010,Tucumán,Tucumán,Biblioteca Popular Osvaldo Bayer,Don Bosco 2955,4000,s/d,s/d,s/d,Se fundó en el año 2011,-26.816733,-65.251516,CONABIP,4333
111703,90,90035020,Tucumán,La Madrid,Biblioteca Popular La Madrid,25 de Mayo,4176,s/d,s/d,s/d,Se fundó en el año 1921,-27.64825,-65.248283,CONABIP,640
111704,90,90056090,Tucumán,Villa Leales,Biblioteca Popular Ernesto E. Padilla,Ernesto Padilla s/n,4113,s/d,s/d,s/d,Se fundó en el año 1926,-27.200001,-65.300003,CONABIP,661
111705,50,50105210,Mendoza,San Rafael,Biblioteca Popular Mariano Moreno,B. de Irigoyen 148,5600,s/d,s/d,s/d,Se fundó en el año 1919,-34.615,-68.327833,CONABIP,676
111706,46,46007010,La Rioja,Aimogasta,Biblioteca Popular Pedro I. de Castro Barros,San Martín 450,5310,s/d,s/d,s/d,Se fundó en el año 1915,-28.553954,-66.812321,CONABIP,724
111707,10,10042040,Catamarca,Chumbicha,Biblioteca Popular Domingo Faustino Sarmiento,San Martín e Independencia,4728,s/d,s/d,bibliochum@yahoo.com.ar,Se fundó en el año 1930,-28.853413,-66.236038,CONABIP,730
111708,10,10042100,Catamarca,Huillapima,Biblioteca Popular José M. Ramos Mejia,Lulo Corzo s/n,4726,s/d,s/d,s/d,Se fundó en el año 1912,-28.732,-65.983887,CONABIP,740
111709,66,66035020,Salta,La Merced,Biblioteca Popular Francisco Alsina,Hipólito Yrigoyen 825,s/d,s/d,s/d,s/d,Se fundó en el año 1910,-24.967267,-65.489667,CONABIP,752
111710,66,66140050,Salta,Rosario de la Frontera,Biblioteca Popular Domingo Faustino Sarmiento,Melchora F.de Cornejo 521,4190,s/d,s/d,dofasar2004@yahoo.com.ar,Se fundó en el año 1874,-25.7989,-64.973233,CONABIP,753
111711,66,66147030,Salta,Rosario de Lerma,Biblioteca Popular Domingo Faustino Sarmiento,9 de Julio 413,4405,s/d,s/d,bibsarmiento1915@hotmail.com,Se fundó en el año 1915,-24.984817,-65.580167,CONABIP,762
111712,38,38028040,Jujuy,Humahuaca,Biblioteca Popular General Bartolomé Mitre,Entre Ríos 317,4630,s/d,s/d,bib.mitre@yahoo.com.ar,Se fundó en el año 1906,-23.205767,-65.348417,CONABIP,769
111713,14,14119210,Córdoba,Villa del Rosario,Biblioteca Popular Villa del Rosario,Salta 770,5963,s/d,s/d,s/d,Se fundó en el año 1930,-31.5585,-63.536767,CONABIP,864
111714,14,14014010,Córdoba,Córdoba,Biblioteca Popular Alberdi,9 de Julio 2701,5003,s/d,s/d,biblialberdi@yahoo.com.ar,Se fundó en el año 1911,-31.40445,-64.21765,CONABIP,870
111715,90,90014090,Tucumán,Las Cejas,Biblioteca Popular Marco M. Avellaneda,Sarmiento,4186,s/d,s/d,s/d,Se fundó en el año 1920,-26.89,-64.740867,CONABIP,908
111716,06,06035010,Buenos Aires,Wilde,Biblioteca Popular Juan M. de Pueyrredón,Martín Fierro 250,1875,s/d,s/d,eho_1966@yahoo.com.ar,Se fundó en el año 1922,-34.700717,-58.31605,CONABIP,911
111717,06,06791050,Buenos Aires,Iraola,Biblioteca Popular Escolar Juan José Castelli,Estación Iraola s/n,7009,s/d,s/d,s/d,Se fundó en el año 1979,-37.251888,-58.916931,CONABIP,2990
111718,18,18168020,Corrientes,Garruchos,Biblioteca Popular Mariano Moreno,Malvinas Argentinas s/n,3351,s/d,s/d,s/d,Se fundó en el año 1911,-28.173433,-55.650983,CONABIP,969
111719,86,86049110,Santiago del Estero,Santiago del Estero,Biblioteca Popular Gobernador Eduardo Miguel,Balcarce 500,4200,s/d,s/d,s/d,Se fundó en el año 1930,-27.7983,-64.245933,CONABIP,1007
111720,10,10077050,Catamarca,La Merced,Biblioteca Popular Rafael Castillo,Ejército del Norte s/n,4718,s/d,s/d,s/d,Se fundó en el año 1921,-28.152117,-65.659167,CONABIP,1020
111721,06,06126030,Buenos Aires,Campana,Biblioteca Popular Dr. Martín L. Becerra,Rivadavia 751,2804,s/d,s/d,s/d,Se fundó en el año 1917,-34.170833,-58.9601,CONABIP,1167
111722,82,82042290,Santa Fe,Venado Tuerto,Biblioteca Popular Almafuerte,Av.Estrugsamou 250,2600,s/d,s/d,s/d,Se fundó en el año 1930,-33.742433,-61.9711,CONABIP,1222
111723,06,06770060,Buenos Aires,Santa Lucía,Biblioteca Popular Domingo Faustino Sarmiento,Sarmiento 405,2935,s/d,s/d,bibliotecadfsarmiento@gmail.com,Se fundó en el año 1927,-33.881,-59.875017,CONABIP,1228
111724,18,18112070,Corrientes,Parada Labougle,Biblioteca Popular General Gregorio Las Heras,Escuela  N° 759,3220,s/d,s/d,s/d,Se fundó en el año 1931,-30.31675,-57.731167,CONABIP,1547
111725,50,50105190,Mendoza,Real del Padre,Biblioteca Popular Cultura,Córdoba s/n,5624,s/d,s/d,s/d,Se fundó en el año 1932,-34.841217,-67.76725,CONABIP,1576
111726,82,82056030,Santa Fe,Cañada de Gómez,Biblioteca Popular Infantil Rodolfo Senet,Urquiza 961,2500,s/d,s/d,s/d,Se fundó en el año 1933,-32.829417,-61.398,CONABIP,1748
111727,46,46021040,La Rioja,Chuquis,Biblioteca Popular Pedro I. de Castro Barros,Castro Barros s/n,5301,s/d,s/d,bibliptecachuquis@hotmail.com,Se fundó en el año 1927,-28.891383,-66.972333,CONABIP,1775
111728,90,90070050,Tucumán,Río Seco,Biblioteca Popular Carlos N. Vergara,Inmaculada Concepción s/n,4145,s/d,s/d,biblio_cnv@hotmail.com,Se fundó en el año 1929,-27.26965,-65.557633,CONABIP,1799
111729,14,14140180,Córdoba,El Fortín,Biblioteca Popular Domingo Faustino Sarmiento,Mateo Olivero 215,5951,s/d,s/d,s/d,Se fundó en el año 1934,-31.967883,-62.3011,CONABIP,1807
111730,70,70105100,San Juan,Villa Media Agua,Biblioteca Popular Domingo Faustino Sarmiento,Belgrano y Martinez López 438,5435,s/d,s/d,bibliotecapopular_sarmiento@hotmail.com,Se fundó en el año 1935,-31.981917,-68.426367,CONABIP,1898
111731,82,82084270,Santa Fe,Rosario,Biblioteca Popular Amor a la verdad,Junin 1584,2000,s/d,s/d,tu_biblioteca2004@yahoo.com.ar,Se fundó en el año 1926,-32.926867,-60.68575,CONABIP,1947
111732,46,46126010,La Rioja,Villa Sanagasta,Biblioteca Popular Dardo de la Vega Díaz,Carlos María Alvarez 348,5301,s/d,s/d,bibliotecapopular_sanagasta@yahoo.es,Se fundó en el año 1935,-29.28785,-67.0216,CONABIP,1997
111733,82,82049210,Santa Fe,Villa Ana,Biblioteca Popular Mariano Moreno,Mercedes Longhi s/n,3583,s/d,s/d,bicanas@enredes.com.ar,Se fundó en el año 1930,-28.492698,-59.611596,CONABIP,2012
111734,10,10007110,Catamarca,Los Varelas,Biblioteca Popular Juventudes Ambateñas,Sin dirección,4711,s/d,s/d,s/d,Se fundó en el año 1930,-27.950001,-65.866669,CONABIP,3871
111735,90,90084010,Tucumán,San Miguel de Tucumán,Biblioteca Popular Justo José de Urquíza,Venezuela 1338,4000,s/d,s/d,s/d,Se fundó en el año 1927,-26.802617,-65.2113,CONABIP,2032
111736,82,82119070,Santa Fe,Luis Palacios,Biblioteca Popular Almafuerte,Juan XXIII s/n,2142,s/d,s/d,bibliotecapopular.almafuerte@gmail.com,Se fundó en el año 1939,-32.789667,-60.903483,CONABIP,2038
111737,06,06854040,Buenos Aires,Gobernador Ugarte,Biblioteca Popular Esteban Echeverría,Sin dirección,6621,s/d,s/d,s/d,Se fundó en el año 1938,-35.16724,-60.078732,CONABIP,2048
111738,06,06441030,Buenos Aires,La Plata,Centro y Biblioteca Pública Popular Enrique Gonino,Calle 67 Nº 1080,1900,s/d,s/d,s/d,Se fundó en el año 1929,-34.935759,-57.943368,CONABIP,2098
111739,10,10112040,Catamarca,Sumalao,Biblioteca Popular Segundo N. Herrera,Pedro J.Segura,4705,s/d,s/d,bibliotecapopularsumalao@hotmail.com,Se fundó en el año 1930,-28.446577,-65.775665,CONABIP,2967
111740,82,82028190,Santa Fe,Santa Teresa,Biblioteca Popular Bernardino Rivadavia,Primera Junta 450,2111,s/d,s/d,s/d,Se fundó en el año 1943,-33.438,-60.7907,CONABIP,2182
111741,14,14056010,Córdoba,Alejandro Roca,Biblioteca Popular Juan Bautista Alberdi,Bv.Gral.Roca 88,2686,s/d,s/d,biblioalberdi@alejandroroca.com.ar,Se fundó en el año 1930,-33.352933,-63.717383,CONABIP,2220
111742,46,46056010,La Rioja,Punta de los Llanos,Biblioteca Popular General V. Peñaloza,Escuela Provincial Nº 168,5384,s/d,s/d,s/d,Se fundó en el año 1946,-30.149761,-66.541832,CONABIP,2293
111743,22,22084010,Chaco,Ciervo Petiso,Biblioteca Popular Escolar Escuela Nº 421,Km.612-Escuela Nº 421,3515,s/d,s/d,bibciervopetiso@yahoo.com.ar,Se fundó en el año 1945,-26.58333,-59.633331,CONABIP,2297
111744,82,82084270,Santa Fe,Rosario,Biblioteca Popular José Rondeau,San Luis 5506,2000,s/d,s/d,s/d,Se fundó en el año 1951,-32.93955,-60.6987,CONABIP,2482
111745,90,90091020,Tucumán,Monteagudo,Biblioteca Popular Domingo Faustino Sarmiento,San Martín,T4174AYA,s/d,s/d,s/d,Se fundó en el año 1951,-27.511283,-65.278167,CONABIP,2497
111746,06,06798020,Buenos Aires,Tapalqué,Biblioteca Popular Ramón Desiderio Parodi,Luis Brane 175,7303,s/d,s/d,s/d,Se fundó en el año 1930,-36.3613,-60.018783,CONABIP,2538
111747,22,22021010,Chaco,Presidencia Roque Saenz Peña,Biblioteca Popular Saenz Peña,Las Heras 1453,3700,s/d,s/d,s/d,Se fundó en el año 1930,-26.783717,-60.43375,CONABIP,2566
111748,86,86049110,Santiago del Estero,Santiago del Estero,Biblioteca Popular Miguel Martín de Güemes,Av.Colón (oeste) 185,G4200CLB,s/d,s/d,s/d,Se fundó en el año 1940,-27.790333,-64.269917,CONABIP,2578
111749,06,06098010,Buenos Aires,Berisso,Biblioteca Popular Florentino Ameghino,Calle 166 728,1923,s/d,s/d,florentinoameghino2593@hotmail.com,Se fundó en el año 1930,-34.869017,-57.88535,CONABIP,2593
111750,26,26105010,Chubut,Chacay Oeste,Biblioteca Popular Don Segundo Milla,Chacay Oeste,9121,s/d,s/d,s/d,Se fundó en el año 1930,-42.436107,-66.943858,CONABIP,3667
111751,38,38035080,Jujuy,Libertador G.San Martín,Biblioteca Popular Domingo Faustino Sarmiento,Herminio Arrieta 125,4512,s/d,s/d,biblsar@hotmail.com.ar,Se fundó en el año 1911,-23.81945,-64.790077,CONABIP,770
111752,82,82063180,Santa Fe,Santo Tome,Biblioteca Popular Pública Municipal Bernardino Rivadavia,Sarmiento 1855,3016,s/d,s/d,s/d,Se fundó en el año 1945,-31.661983,-60.7595,CONABIP,2703
111753,14,14119120,Córdoba,Luque,Biblioteca Popular Gabriela Mistral,Av.Córdoba 649,5967,s/d,s/d,s/d,Se fundó en el año 1943,-31.642783,-63.345967,CONABIP,2749
